0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.29,0.18,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.19,0.00,0.00,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.29,0.18,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.19,0.00,0.00,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.28,0.18,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.17,0.00,0.00,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.29,0.18,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.17,0.18,0.17,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.28,0.18,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.17,0.18,0.17,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.29,0.17,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.17,0.18,0.17,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.29,0.17,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.17,0.00,0.00,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.29,0.17,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.17,0.00,0.00,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.29,0.17,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.17,0.00,0.00,0.17,0.19,0.00,0.00,0
0.18,0.19,0.17,0.22,0.17,0.22,0.17,0.26,0.17,0.29,0.18,0.21,0.20,0.22,0.21,0.22,0.17,0.29,0.17,0.34,0.17,0.39,0.18,0.28,0.18,0.33,0.18,0.37,0.18,0.17,0.00,0.00,0.17,0.19,0.00,0.00,0
